part,run_key,scenario,family,model,axis,severity_bin,severity_rank,n,rel_l2_h_mean,rel_l2_h_median,rel_l2_c_mean,rel_l2_c_median,bt_mae_hours
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_45h,5,8,0.2411650724963398,0.21713936610182522,0.17873242752442065,0.1348365488758639,6.666666666666667
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_46h,6,7,0.16344863302986448,0.16798462488126095,0.14957906630408885,0.13067924838779554,7.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,peaktime_47h,7,7,0.27001185580091497,0.21716032832507431,0.17655289332254137,0.14343460357008062,11.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_44h,4,7,0.2382576837899872,0.2708776929715371,0.16502471887862263,0.1735468658763373,10.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_45h,5,8,0.2572106737122253,0.20605070243350987,0.17171389444794422,0.13300035697042753,7.833333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_46h,6,7,0.21226296982402096,0.20372534710642784,0.11622799099303616,0.09560467710969567,4.857142857142857
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,peaktime_47h,7,7,0.23844543777499508,0.19059996366166615,0.16481587505514692,0.1096499908544452,8.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_44h,4,7,0.2319279661932521,0.19794138250563587,0.1834377703723831,0.13003959873075227,7.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_45h,5,8,0.2543424367705875,0.19710245345380228,0.172221346546331,0.1382394452912621,4.5
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_46h,6,7,0.18516825689279734,0.19090544169634674,0.1015873551386102,0.10010101707949759,7.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,peaktime_47h,7,7,0.26971499562458684,0.255751630128336,0.20640849246753482,0.14599643387541703,9.333333333333334
A,regshift_iid_s123,iid,regshift_bounded,m2_data,q_top_peak_time,p00_p90,0,83,0.21119485140767297,0.18974215799635882,0.09283947987030317,0.06268482457014608,3.5211267605633805
A,regshift_iid_s123,iid,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,29,0.19558430742205582,0.18237187174228806,0.07089723017086728,0.0571765260722397,3.037037037037037
A,regshift_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,p00_p90,0,83,0.20786150112528343,0.20091401222361788,0.08966067137925461,0.068806568031879,5.338028169014085
A,regshift_iid_s42,iid,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,29,0.19986440949446443,0.1884436580384312,0.07217182681494123,0.056255736412829875,4.814814814814815
A,regshift_iid_s456,iid,regshift_bounded,m2_data,q_top_peak_time,p00_p90,0,83,0.22112272462291666,0.2013560433158135,0.10750558011983655,0.06437731205968489,4.154929577464789
A,regshift_iid_s456,iid,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,29,0.2052074994325265,0.166047944203065,0.08074284758407213,0.06401781105930456,5.592592592592593
A,regshift_ood_peak_s123,ood_peak,regshift_bounded,m2_data,q_top_peak_time,p00_p90,0,53,0.25695473006377767,0.25639771232563124,0.10867695569715001,0.07884473884814353,3.872340425531915
A,regshift_ood_peak_s123,ood_peak,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,22,0.2534573656756434,0.2237894461991105,0.12875925314254127,0.08377946119968625,5.222222222222222
A,regshift_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,p00_p90,0,53,0.22711868030377097,0.20860374268012843,0.09712771774994489,0.07284476096142917,7.48936170212766
A,regshift_ood_peak_s42,ood_peak,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,22,0.225086686629947,0.1937075211436396,0.10037398767117343,0.06476025317683431,8.11111111111111
A,regshift_ood_peak_s456,ood_peak,regshift_bounded,m2_data,q_top_peak_time,p00_p90,0,53,0.21577621821765752,0.2059763187037929,0.07673476951477494,0.06130311790658153,3.7872340425531914
A,regshift_ood_peak_s456,ood_peak,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,22,0.22413473232379397,0.2051570148108698,0.09368740755349339,0.07036903747137366,4.055555555555555
A,regshift_ood_time_s123,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,76,0.21558416613216203,0.20526516216798196,0.10527476710443218,0.07505564863257747,6.553846153846154
A,regshift_ood_time_s42,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,76,0.1797404076005939,0.17834922810963785,0.08751316203183111,0.05811620488755553,3.15625
A,regshift_ood_time_s456,ood_peak_time,regshift_bounded,m2_data,q_top_peak_time,p98_p100,3,76,0.20697464882222766,0.20145730227584635,0.10396145863844064,0.07441733101617606,4.969230769230769
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_44h,4,7,0.2420971856085165,0.23225698914414655,0.19023101014624064,0.19836110273477445,22.833333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_45h,5,8,0.2714613423262998,0.23186697874462786,0.23084656832232361,0.201178264738212,17.166666666666668
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_46h,6,7,0.2009701164340014,0.1974243758053331,0.12207393147196902,0.1386415971764209,12.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_phase2_score,q_top_peak_time,peaktime_47h,7,7,0.28373456493075927,0.26240307993659573,0.22418340063077255,0.15899437148009188,14.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_44h,4,7,0.26196034280287744,0.2525964360068931,0.20927982812069737,0.10402962746099,9.333333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_45h,5,8,0.26177596760242783,0.26753183625585464,0.1898878968180897,0.15247940138714539,10.5
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_46h,6,7,0.17051856827849685,0.16414100430903075,0.1591745980546507,0.12527663755954632,8.428571428571429
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak_time,peaktime_47h,7,7,0.2933659210588515,0.21958822398081737,0.17382033420669243,0.13410855011343162,10.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_44h,4,7,0.2382576837899872,0.2708776929715371,0.16502471887862263,0.1735468658763373,10.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_45h,5,8,0.2572106737122253,0.20605070243350987,0.17171389444794422,0.13300035697042753,7.833333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_46h,6,7,0.21226296982402096,0.20372534710642784,0.11622799099303616,0.09560467710969567,4.857142857142857
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_s42,ood_peak,regshift_bounded,m2_score,q_top_peak_time,peaktime_47h,7,7,0.23844543777499508,0.19059996366166615,0.16481587505514692,0.1096499908544452,8.833333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_44h,4,7,0.2420971856085165,0.23225698914414655,0.19023101014624064,0.19836110273477445,22.833333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_45h,5,8,0.2714613423262998,0.23186697874462786,0.23084656832232361,0.201178264738212,17.166666666666668
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_46h,6,7,0.2009701164340014,0.1974243758053331,0.12207393147196902,0.1386415971764209,12.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_ood_peak_time_s42,ood_peak_time,regshift_bounded,m2_score,q_top_peak_time,peaktime_47h,7,7,0.28373456493075927,0.26240307993659573,0.22418340063077255,0.15899437148009188,14.0
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_44h,4,7,0.3986676221657833,0.4143705591939622,0.3068376635779764,0.3382063592497105,23.666666666666668
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_45h,5,8,0.32873592189120826,0.3205657033308074,0.33012838430999336,0.30794186622142583,16.166666666666668
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_46h,6,7,0.3056542903269884,0.3095858816181164,0.35158799609732316,0.38463529009232345,19.571428571428573
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m1,q_top_peak_time,peaktime_47h,7,7,0.44742742245708894,0.35422276154885457,0.55351993614055,0.323704347850041,15.0
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_44h,4,7,0.3491013351031979,0.3207906394727403,0.2250040450749513,0.20834097879825117,20.333333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_45h,5,8,0.32652211780815876,0.32333298269277294,0.29824739300255465,0.32278387015959276,16.833333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_46h,6,7,0.2776456676044196,0.2761075468829583,0.30747206910024943,0.309068098867494,16.857142857142858
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_47h,7,7,0.3160820934411127,0.28546453037894653,0.4411025729160592,0.30796293974118855,17.833333333333332
A,shift_iid,iid,shift_unbounded,m1,q_top_peak_time,p00_p90,0,83,0.2626811205525229,0.24130414506649658,0.1629627805796941,0.1230034012113633,9.422535211267606
A,shift_iid,iid,shift_unbounded,m1,q_top_peak_time,p98_p100,3,29,0.2785906070527526,0.25271727586275167,0.15893533641738228,0.14292195825074575,12.407407407407407
A,shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,p00_p90,0,53,0.29890893275968006,0.2673267924601165,0.17659926604767412,0.1467732168744988,7.829787234042553
A,shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,p98_p100,3,22,0.30342058817792755,0.2641563265679574,0.19179850163975554,0.1500404488206122,9.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_44h,4,7,0.2891087164406043,0.2770426366757052,0.20273999007544183,0.19121439257553047,17.833333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_45h,5,8,0.30590318810205575,0.27764083700261005,0.21262499992504774,0.1976675532406334,21.5
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_46h,6,7,0.24626693379403988,0.26162958606922315,0.2158724600831071,0.1627161400715654,17.0
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,peaktime_47h,7,7,0.29176496812534125,0.23229802802373103,0.23992293122739297,0.20614692646808633,12.5
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_44h,4,7,0.3114416523334333,0.27345519566780235,0.15588497773895674,0.14862375136948494,11.6
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_45h,5,8,0.3460700435289882,0.4102301455958041,0.20035122930554222,0.1673138693744265,11.0
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_46h,6,7,0.26328002668465206,0.20538018326403842,0.18094810694339308,0.11000390497876426,7.714285714285714
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_47h,7,7,0.25195475630777875,0.19699413150624664,0.2118382657510178,0.19054065005798138,10.833333333333334
A,shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,p00_p90,0,83,0.18675152025164024,0.16856987221423794,0.11090201600628835,0.09179101690555641,5.464788732394366
A,shift_iid,iid,shift_unbounded,m2_data,q_top_peak_time,p98_p100,3,29,0.19313942408376752,0.17515718631662547,0.08902864094115438,0.06555776592948737,4.7407407407407405
A,shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,p00_p90,0,53,0.19517938671923774,0.1619738568308679,0.07615543813838253,0.060758004837874746,3.0434782608695654
A,shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,p98_p100,3,22,0.20074909032573415,0.18116318503133094,0.07876496990530836,0.05957976316352371,3.5
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_44h,4,7,0.2787016315736234,0.24489836413508118,0.20355359978272544,0.21697926569748557,16.0
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_45h,5,8,0.302577050595809,0.2576741965289604,0.2052226228908135,0.19870575161330467,18.666666666666668
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_46h,6,7,0.2501296784763526,0.2631186341566953,0.2102685934702116,0.19456977259817493,12.571428571428571
B,e6e8_eval__E6_extreme_peaktime_v1__shift_iid,iid,shift_unbounded,m2_score,q_top_peak_time,peaktime_47h,7,7,0.3090074168725906,0.24908892183615514,0.253863440883784,0.1953988853570087,14.5
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_44h,4,7,0.3132897658774885,0.24566358197158775,0.17033861644056758,0.14866319763377356,23.333333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_45h,5,8,0.3230074649239056,0.38509494879504863,0.21528598495744777,0.16637410398507016,20.5
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_46h,6,7,0.2577203156465889,0.1790877910028675,0.1893524112734656,0.12072337916691642,16.142857142857142
B,e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_47h,7,7,0.2762642258027807,0.220510875515178,0.19772398206292457,0.16439436610019878,11.666666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_44h,4,7,0.21981575212671786,0.19924010283748164,0.16160675862942717,0.14183196205586002,10.333333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_45h,5,8,0.19543046841220235,0.1465312508548861,0.1493589684379052,0.11232078372380952,2.1666666666666665
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_46h,6,7,0.1589518372253445,0.13265730385139915,0.1308428917493553,0.14120251550018595,7.142857142857143
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_47h,7,7,0.20894703535439635,0.1839932728482955,0.1534330652062514,0.14553006261540413,8.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_44h,4,7,0.2924999795050202,0.24996163800138047,0.1563403430598123,0.10264096416054568,7.833333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_45h,5,8,0.25707350040506016,0.24105784600450336,0.20833891463572168,0.1484581190037618,12.333333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_46h,6,7,0.17533583611113082,0.1390674336650399,0.12369621228547802,0.10808592999619261,10.857142857142858
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_47h,7,7,0.29348696751965725,0.22556892830637712,0.1616804830309037,0.14063836113786174,13.333333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_44h,4,7,0.30683127686708106,0.2703756251998459,0.19379344030214257,0.15630506643781747,18.333333333333332
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_45h,5,8,0.30298679944959206,0.26919154521514066,0.2044835516129665,0.1805404353109441,5.833333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_46h,6,7,0.22847385127299452,0.18842143890697907,0.1673419681503861,0.09395918325747421,7.714285714285714
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_47h,7,7,0.33226331779281715,0.28644832089303385,0.1950824587846514,0.17093034371057064,13.166666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_44h,4,7,0.22542037170099377,0.21044933087848477,0.155258633933247,0.1361501726228269,6.2
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_45h,5,8,0.19234083626772447,0.16034610318292847,0.13973884157818872,0.10475266801503683,1.3333333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_46h,6,7,0.15999166298929415,0.13118319401584683,0.12076020265705951,0.10925556349471843,5.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_47h,7,7,0.23691077308353917,0.19657894256241107,0.13804438028017338,0.13948348408988323,4.333333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_44h,4,7,0.28655382371010996,0.23338246774066126,0.16934771614408148,0.09668410542545458,7.5
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_45h,5,8,0.2555674690454105,0.23156182456125807,0.19651248618043143,0.11253419943352748,9.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_46h,6,7,0.17511121343195213,0.15492631455232747,0.1374286375989505,0.10179602221564513,8.714285714285714
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_47h,7,7,0.292949312107539,0.2733239449169484,0.1515000335399423,0.13883272966730112,9.5
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_44h,4,7,0.3116702495298574,0.2773204781582803,0.18853138662158136,0.14212809048872438,15.166666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_45h,5,8,0.2935986597188913,0.25089940396220667,0.18301869812032245,0.1781021830567706,7.166666666666667
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_46h,6,7,0.22641798496902146,0.19165340107615622,0.1624585465020804,0.0957604281026887,9.714285714285714
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_47h,7,7,0.3282219226725812,0.28461322830034,0.19664672678905562,0.17346424526988333,13.333333333333334
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_44h,4,7,0.23921070918571452,0.23939770021008908,0.1653282418097982,0.1568981811419241,7.833333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_45h,5,8,0.21072985591963309,0.1740815132590955,0.1414292739711679,0.11600632320705978,2.1666666666666665
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_46h,6,7,0.16889578098897776,0.14223687409291527,0.13720817776797647,0.14597658836689648,5.571428571428571
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_47h,7,7,0.23041191554366428,0.19167928140555052,0.16664012573129053,0.15993814668461467,5.833333333333333
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_44h,4,7,0.28655382371010996,0.23338246774066126,0.16934771614408148,0.09668410542545458,7.5
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_45h,5,8,0.2555674690454105,0.23156182456125807,0.19651248618043143,0.11253419943352748,9.0
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_46h,6,7,0.17511121343195213,0.15492631455232747,0.1374286375989505,0.10179602221564513,8.714285714285714
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_47h,7,7,0.292949312107539,0.2733239449169484,0.1515000335399423,0.13883272966730112,9.5
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_44h,4,7,0.3116702495298574,0.2773204781582803,0.18853138662158136,0.14212809048872438,15.166666666666666
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_45h,5,8,0.2935986597188913,0.25089940396220667,0.18301869812032245,0.1781021830567706,7.166666666666667
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_46h,6,7,0.22641798496902146,0.19165340107615622,0.1624585465020804,0.0957604281026887,9.714285714285714
B,e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_47h,7,7,0.3282219226725812,0.28461322830034,0.19664672678905562,0.17346424526988333,13.333333333333334
