run_key,scenario,family,model,axis,bin,n,rel_l2_h_mean,rel_l2_h_median,rel_l2_c_mean,rel_l2_c_median,bt_mae_hours,n_bt
e6e8_eval__E8_joint_shift_v1__shift_iid,iid,shift_unbounded,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.27430046689929816,0.26748433945799316,0.15795504926344278,0.11167598047263154,4.733333333333333,15
e6e8_eval__E8_joint_shift_v1__shift_iid,iid,shift_unbounded,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.47804991754470383,0.4521357899512506,0.8406680041017502,0.9142263487351249,,0
e6e8_eval__E8_joint_shift_v1__shift_iid,iid,shift_unbounded,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.2768546547725869,0.24400323617697525,0.15979177687513177,0.14228378049165458,3.466666666666667,15
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak,peak_5.5,29,0.3708367916477191,0.3357534830388679,0.31236303179522673,0.26163428510299425,12.64,25
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak,peak_6.5,27,0.36641403605354594,0.33633322940129823,0.28895879988529805,0.19410797860916332,12.708333333333334,24
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak,peak_8.0,22,0.41674523348827086,0.32642585785400074,0.4119864615380569,0.30564751216743946,14.5,18
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak,peak_5.5,29,0.28827559426148236,0.2607615596858572,0.23658938508006175,0.21790163573415786,6.76,25
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak,peak_6.5,27,0.32608449789976074,0.30790832628750836,0.22902014287781877,0.14585247873197468,6.833333333333333,24
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak,peak_8.0,22,0.4304017798173769,0.3838463606055673,0.3788459018002697,0.24655471913016055,10.222222222222221,18
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak,peak_5.5,29,0.29111038645729315,0.24829758104258154,0.2501293567536324,0.22287416461463166,11.6,25
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak,peak_6.5,27,0.32320353493744536,0.32560105691685776,0.2388060589831619,0.17189068590865197,14.208333333333334,24
e6e8_eval__E6_extreme_peak_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak,peak_8.0,22,0.4283927542776444,0.3821915457474529,0.39146023018280035,0.2838824171602279,15.222222222222221,18
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_44h,7,0.3491013351031979,0.3207906394727403,0.2250040450749513,0.20834097879825117,20.333333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_45h,8,0.32652211780815876,0.32333298269277294,0.29824739300255465,0.32278387015959276,16.833333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_46h,7,0.2776456676044196,0.2761075468829583,0.30747206910024943,0.309068098867494,16.857142857142858,7
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,q_top_peak_time,peaktime_47h,7,0.3160820934411127,0.28546453037894653,0.4411025729160592,0.30796293974118855,17.833333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_44h,7,0.3114416523334333,0.27345519566780235,0.15588497773895674,0.14862375136948494,11.6,5
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_45h,8,0.3460700435289882,0.4102301455958041,0.20035122930554222,0.1673138693744265,11.0,6
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_46h,7,0.26328002668465206,0.20538018326403842,0.18094810694339308,0.11000390497876426,7.714285714285714,7
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,q_top_peak_time,peaktime_47h,7,0.25195475630777875,0.19699413150624664,0.2118382657510178,0.19054065005798138,10.833333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_44h,7,0.3132897658774885,0.24566358197158775,0.17033861644056758,0.14866319763377356,23.333333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_45h,8,0.3230074649239056,0.38509494879504863,0.21528598495744777,0.16637410398507016,20.5,6
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_46h,7,0.2577203156465889,0.1790877910028675,0.1893524112734656,0.12072337916691642,16.142857142857142,7
e6e8_eval__E6_extreme_peaktime_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,q_top_peak_time,peaktime_47h,7,0.2762642258027807,0.220510875515178,0.19772398206292457,0.16439436610019878,11.666666666666666,6
e6e8_eval__E8_joint_shift_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.47693031719311574,0.5151069925906667,1.049484983950212,0.9000909021044571,,0
e6e8_eval__E8_joint_shift_v1__shift_ood_peak,ood_peak,shift_unbounded,m1,joint_forcing_x_Ks,joint_Ks40,15,0.3317172160566431,0.31639074393034405,0.18176101973858774,0.13280349741664943,6.4,15
e6e8_eval__E8_joint_shift_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.3673739783301936,0.36494120230672433,0.7436787394029014,0.6705394869270053,,0
e6e8_eval__E8_joint_shift_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.24753502542313754,0.2445787018430205,0.13329883877456986,0.08979711291249745,2.3333333333333335,15
e6e8_eval__E8_joint_shift_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.364332732533936,0.3554905573190961,0.7496048730654853,0.6579811462881855,,0
e6e8_eval__E8_joint_shift_v1__shift_ood_peak,ood_peak,shift_unbounded,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.23706727660221788,0.21229489451225184,0.11804472940735633,0.08002662262969354,2.466666666666667,15
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak,peak_5.5,29,0.25694247388595765,0.22917526292304793,0.20333932088489812,0.15324018296674413,4.52,25
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak,peak_6.5,27,0.3011562917273317,0.2639506310039356,0.1692039461606493,0.10902117447251206,4.625,24
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak,peak_8.0,22,0.39384056122406186,0.32043715000890227,0.32503386149288815,0.2225828256302089,7.1875,16
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak,peak_5.5,29,0.2637187181103786,0.24316791322741718,0.19358943621332625,0.15982517947160463,3.44,25
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak,peak_6.5,27,0.3049369908584023,0.2793577180278438,0.16782329092589254,0.11735092655761621,4.125,24
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak,peak_8.0,22,0.39977611213570624,0.3581413859370891,0.3276268213552798,0.20523219250683888,6.875,16
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak,peak_5.5,29,0.26272069194291375,0.24730748684683024,0.1942504611588942,0.14602999630905342,4.24,25
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak,peak_6.5,27,0.30969890722916926,0.2750982239092502,0.17028546857165092,0.11644213610842968,4.5,24
e6e8_eval__E6_extreme_peak_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak,peak_8.0,22,0.40529330291784516,0.3632369931471857,0.32428333208893007,0.18354042059018472,6.375,16
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_44h,7,0.21981575212671786,0.19924010283748164,0.16160675862942717,0.14183196205586002,10.333333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_45h,8,0.19543046841220235,0.1465312508548861,0.1493589684379052,0.11232078372380952,2.1666666666666665,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_46h,7,0.1589518372253445,0.13265730385139915,0.1308428917493553,0.14120251550018595,7.142857142857143,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,q_top_peak_time,peaktime_47h,7,0.20894703535439635,0.1839932728482955,0.1534330652062514,0.14553006261540413,8.0,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_44h,7,0.22542037170099377,0.21044933087848477,0.155258633933247,0.1361501726228269,6.2,5
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_45h,8,0.19234083626772447,0.16034610318292847,0.13973884157818872,0.10475266801503683,1.3333333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_46h,7,0.15999166298929415,0.13118319401584683,0.12076020265705951,0.10925556349471843,5.0,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_47h,7,0.23691077308353917,0.19657894256241107,0.13804438028017338,0.13948348408988323,4.333333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_44h,7,0.23921070918571452,0.23939770021008908,0.1653282418097982,0.1568981811419241,7.833333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_45h,8,0.21072985591963309,0.1740815132590955,0.1414292739711679,0.11600632320705978,2.1666666666666665,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_46h,7,0.16889578098897776,0.14223687409291527,0.13720817776797647,0.14597658836689648,5.571428571428571,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_47h,7,0.23041191554366428,0.19167928140555052,0.16664012573129053,0.15993814668461467,5.833333333333333,6
e6e8_eval__E8_joint_shift_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.3155266736268006,0.3285663425449414,0.3638890554105616,0.40342535099088844,,0
e6e8_eval__E8_joint_shift_v1__regshift_iid_s42,iid,shift_unbounded_historical,m1,joint_forcing_x_Ks,joint_Ks40,15,0.2748936907270309,0.2495275294551869,0.13786290267343082,0.10199796620055605,2.6,15
e6e8_eval__E8_joint_shift_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.3245441662727151,0.3308424600204341,0.35813407665825997,0.3650435083625606,,0
e6e8_eval__E8_joint_shift_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.2607168336166806,0.24902715026421232,0.12828338493983854,0.0988817757442468,1.9333333333333333,15
e6e8_eval__E8_joint_shift_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.3334131651674139,0.3402089664883469,0.35709127956813275,0.2799714022860454,,0
e6e8_eval__E8_joint_shift_v1__regshift_iid_s42,iid,shift_unbounded_historical,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.2703134883911805,0.26327113285005577,0.1281011161139637,0.10325850854417952,2.1333333333333333,15
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak,peak_5.5,29,0.30186548101449906,0.2526679038573159,0.19510704200917248,0.15569624018827724,5.88,25
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak,peak_6.5,27,0.3221275084584637,0.3032461533482381,0.18961902655265814,0.14426536371045032,7.0,24
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak,peak_8.0,22,0.3588076955294223,0.35346255685085815,0.27416808758009253,0.22753378942804928,8.176470588235293,17
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak,peak_5.5,29,0.30813239996293434,0.26274200917256324,0.211034555043831,0.19626003846882362,6.8,25
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak,peak_6.5,27,0.3253682634468665,0.285512541694359,0.19744117222114893,0.14450683464069927,4.875,24
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak,peak_8.0,22,0.3572453262179238,0.34127306045946704,0.26707222782186446,0.2094888141245423,12.055555555555555,18
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak,peak_5.5,29,0.30813239996293434,0.26274200917256324,0.211034555043831,0.19626003846882362,6.8,25
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak,peak_6.5,27,0.3253682634468665,0.285512541694359,0.19744117222114893,0.14450683464069927,4.875,24
e6e8_eval__E6_extreme_peak_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak,peak_8.0,22,0.3572453262179238,0.34127306045946704,0.26707222782186446,0.2094888141245423,12.055555555555555,18
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_44h,7,0.2924999795050202,0.24996163800138047,0.1563403430598123,0.10264096416054568,7.833333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_45h,8,0.25707350040506016,0.24105784600450336,0.20833891463572168,0.1484581190037618,12.333333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_46h,7,0.17533583611113082,0.1390674336650399,0.12369621228547802,0.10808592999619261,10.857142857142858,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,q_top_peak_time,peaktime_47h,7,0.29348696751965725,0.22556892830637712,0.1616804830309037,0.14063836113786174,13.333333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_44h,7,0.28655382371010996,0.23338246774066126,0.16934771614408148,0.09668410542545458,7.5,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_45h,8,0.2555674690454105,0.23156182456125807,0.19651248618043143,0.11253419943352748,9.0,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_46h,7,0.17511121343195213,0.15492631455232747,0.1374286375989505,0.10179602221564513,8.714285714285714,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_47h,7,0.292949312107539,0.2733239449169484,0.1515000335399423,0.13883272966730112,9.5,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_44h,7,0.28655382371010996,0.23338246774066126,0.16934771614408148,0.09668410542545458,7.5,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_45h,8,0.2555674690454105,0.23156182456125807,0.19651248618043143,0.11253419943352748,9.0,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_46h,7,0.17511121343195213,0.15492631455232747,0.1374286375989505,0.10179602221564513,8.714285714285714,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_47h,7,0.292949312107539,0.2733239449169484,0.1515000335399423,0.13883272966730112,9.5,6
e6e8_eval__E8_joint_shift_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.4157684120275926,0.37155775867733554,0.6324971383149874,0.5318740889616503,,0
e6e8_eval__E8_joint_shift_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m1,joint_forcing_x_Ks,joint_Ks40,15,0.22196373140601747,0.2186274007409906,0.09421486083933193,0.06088400819416542,4.0,15
e6e8_eval__E8_joint_shift_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.4167067637896318,0.3733936358974568,0.6623579727369211,0.5648497011055412,,0
e6e8_eval__E8_joint_shift_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.22231884907729113,0.2211241863703474,0.09384900854211188,0.05958322961995643,2.7333333333333334,15
e6e8_eval__E8_joint_shift_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.4167067637896318,0.3733936358974568,0.6623579727369211,0.5648497011055412,,0
e6e8_eval__E8_joint_shift_v1__regshift_ood_peak_s42,ood_peak,shift_unbounded_historical,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.22231884907729113,0.2211241863703474,0.09384900854211188,0.05958322961995643,2.7333333333333334,15
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak,peak_5.5,29,0.29135672903680604,0.22695873710868467,0.21227796452826908,0.1654263102427433,5.0,25
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak,peak_6.5,27,0.3271076395129309,0.27395662425042316,0.16456267090116336,0.1038913210975829,4.958333333333333,24
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak,peak_8.0,22,0.35338429731782633,0.31401084354672903,0.3120059927826462,0.2141264807260636,8.0,15
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak,peak_5.5,29,0.2784633359738628,0.2549226279075828,0.2026440976416741,0.1748054751140949,4.56,25
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak,peak_6.5,27,0.31904939706829993,0.2908129310039681,0.16449226621113605,0.1103565817840515,5.791666666666667,24
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak,peak_8.0,22,0.3415832887347436,0.3078370131361551,0.3249322562897579,0.2015939000677998,5.1875,16
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak,peak_5.5,29,0.2784633359738628,0.2549226279075828,0.2026440976416741,0.1748054751140949,4.56,25
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak,peak_6.5,27,0.31904939706829993,0.2908129310039681,0.16449226621113605,0.1103565817840515,5.791666666666667,24
e6e8_eval__E6_extreme_peak_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak,peak_8.0,22,0.3415832887347436,0.3078370131361551,0.3249322562897579,0.2015939000677998,5.1875,16
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_44h,7,0.30683127686708106,0.2703756251998459,0.19379344030214257,0.15630506643781747,18.333333333333332,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_45h,8,0.30298679944959206,0.26919154521514066,0.2044835516129665,0.1805404353109441,5.833333333333333,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_46h,7,0.22847385127299452,0.18842143890697907,0.1673419681503861,0.09395918325747421,7.714285714285714,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,q_top_peak_time,peaktime_47h,7,0.33226331779281715,0.28644832089303385,0.1950824587846514,0.17093034371057064,13.166666666666666,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_44h,7,0.3116702495298574,0.2773204781582803,0.18853138662158136,0.14212809048872438,15.166666666666666,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_45h,8,0.2935986597188913,0.25089940396220667,0.18301869812032245,0.1781021830567706,7.166666666666667,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_46h,7,0.22641798496902146,0.19165340107615622,0.1624585465020804,0.0957604281026887,9.714285714285714,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,q_top_peak_time,peaktime_47h,7,0.3282219226725812,0.28461322830034,0.19664672678905562,0.17346424526988333,13.333333333333334,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_44h,7,0.3116702495298574,0.2773204781582803,0.18853138662158136,0.14212809048872438,15.166666666666666,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_45h,8,0.2935986597188913,0.25089940396220667,0.18301869812032245,0.1781021830567706,7.166666666666667,6
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_46h,7,0.22641798496902146,0.19165340107615622,0.1624585465020804,0.0957604281026887,9.714285714285714,7
e6e8_eval__E6_extreme_peaktime_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,q_top_peak_time,peaktime_47h,7,0.3282219226725812,0.28461322830034,0.19664672678905562,0.17346424526988333,13.333333333333334,6
e6e8_eval__E8_joint_shift_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,joint_forcing_x_Ks,joint_Ks0.15,9,0.3888574831798499,0.3588970173526001,0.6250808077380141,0.6322177501285219,,0
e6e8_eval__E8_joint_shift_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m1,joint_forcing_x_Ks,joint_Ks40,15,0.2618177568433076,0.2329057554300131,0.16601753137982786,0.10105624348612652,3.0,15
e6e8_eval__E8_joint_shift_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,joint_forcing_x_Ks,joint_Ks0.15,9,0.38135078419745466,0.319450210073423,0.5296863746430043,0.3891101872738207,,0
e6e8_eval__E8_joint_shift_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_data,joint_forcing_x_Ks,joint_Ks40,15,0.2581931876707619,0.23840360716927472,0.1535926413307737,0.0981065379816047,2.4,15
e6e8_eval__E8_joint_shift_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,joint_forcing_x_Ks,joint_Ks0.15,9,0.38135078419745466,0.319450210073423,0.5296863746430043,0.3891101872738207,,0
e6e8_eval__E8_joint_shift_v1__regshift_ood_time_s42,ood_peak_time,shift_unbounded_historical,m2_score,joint_forcing_x_Ks,joint_Ks40,15,0.2581931876707619,0.23840360716927472,0.1535926413307737,0.0981065379816047,2.4,15
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak,peak_5.5,29,0.273694475017443,0.2691400238001238,0.27032873513425026,0.2225467071698325,10.28,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak,peak_6.5,27,0.30867079792428204,0.2528164405331798,0.20447804597288777,0.13619244364300762,11.333333333333334,24
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak,peak_8.0,22,0.35574592216777096,0.28897000630590264,0.29690872899014514,0.24441792911322635,18.055555555555557,18
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak,peak_5.5,29,0.2553985100368445,0.24530447140419243,0.23211276192984218,0.22339361140115585,7.76,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak,peak_6.5,27,0.32294011830864777,0.27494522527409815,0.19839974402431368,0.13046292921492703,7.695652173913044,23
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_data,q_top_peak,peak_8.0,22,0.3618201984748212,0.27825855049591386,0.3027462993286225,0.24830920679649363,10.777777777777779,18
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak,peak_5.5,29,0.26046380505342714,0.24753884553107547,0.21750497176228129,0.20769409750462922,7.64,25
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak,peak_6.5,27,0.3064471343155006,0.29585294166670517,0.18326331929234085,0.11974081570254495,7.0,23
e6e8_eval__E6_extreme_peak_v1__regshift_e0_iid_s42,iid,regshift_bounded,m2_score,q_top_peak,peak_8.0,22,0.36802672758022675,0.3005727199313861,0.2857366488963162,0.24798448262312317,8.352941176470589,17
e6e8_eval__E6_extreme_peaktime_v1__regshift_e0_iid_s42,iid,regshift_bounded,m1,q_top_peak_time,peaktime_44h,7,0.24709685564213285,0.25849681950368036,0.26372090136491794,0.1835113249672177,26.0,6
